Hour,BTC_Price,Delta_Options,Delta_Futures,Delta_Total,Put_Price,Call_Price,Option_MTM,RPL_Futures,UPL_Futures,Total_PNL_BeforeOptionFee,Total_PNL
145,88971.02022526068,0.24252615861754898,-0.20352891245436616,0.038997246163182814,2877.726346323511,483.03831718483224,177.09574357935617,-52.88561043969928,270.3569924661858,394.56712560584265,393.50576748371634
146,89298.0276137585,0.22843326317865337,-0.20352891245436616,0.024904350724287205,2766.4277819002705,511.6578610828593,259.7747641045694,-52.88561043969928,203.80153432068224,410.69068798555236,409.62932986342605
147,88778.75563886137,0.2511792286990105,-0.20352891245436616,0.04765031624464433,2935.2312296676128,462.3753963083837,140.25378111170266,-52.88561043969928,309.4883946395257,396.8565653115291,395.7952071894028
148,88227.65132212325,0.2753365475150978,-0.2753365475150978,0.0,3123.5060197295898,414.3206034658865,0.033783892222800205,-52.88561043969928,421.6540568741409,368.8022303266644,367.7408722045381
149,88444.13603079403,0.26604792555484313,-0.2753365475150978,-0.00928862196025465,3043.3061519687567,430.41428722171133,64.13996789723114,-52.88561043969928,362.0479045989142,373.30226205644607,372.24090393431976
150,88567.61804476181,0.260809424828669,-0.2753365475150978,-0.014527122686428806,2996.640272873256,439.1053554348991,102.11477877954394,-52.88561043969928,328.0487931928157,377.27796153266036,376.21660341053405
151,88671.91483013156,0.25640492828986183,-0.2753365475150978,-0.01893161922523595,2957.0300956162773,446.29807586292833,134.53223560849347,-52.88561043969928,299.3320763921861,380.97870156098026,379.91734343885395
152,88816.33406225748,0.25024830218619143,-0.2753365475150978,-0.025088245328906356,2904.1649397145666,457.08229976660607,176.61316760652653,-52.88561043969928,259.56818362385434,383.2957407906816,382.23438266855527
153,88532.399560496,0.26277810479313246,-0.2753365475150978,-0.012558442721965324,2997.780601121169,431.16734242135567,108.91246354517443,-52.88561043969928,337.7457290592806,393.77258216475576,392.71122404262945
154,88629.06372351393,0.25870303698778563,-0.2753365475150978,-0.016633510527312156,2960.6916065136966,437.6139502638928,139.55485031010994,-52.88561043969928,311.13055214548535,397.799792015896,396.7384338937697
155,88751.17388744798,0.2535150870631715,-0.2753365475150978,-0.02182146045192629,2915.2362282886515,446.3212548261092,176.30292397293852,-52.88561043969928,277.5091611913818,400.926474724621,399.8651166024947
156,88453.12559323233,0.26667267243251347,-0.2753365475150978,-0.008663875082584316,3014.273139364323,419.6924379710868,103.8948297522893,-52.88561043969928,359.5727495134836,410.5819688260736,409.5206107039473
157,89228.9670156111,0.2329369494775351,-0.2753365475150978,-0.042399598037562686,2748.898818071385,485.2375165121059,303.7240725042084,-52.88561043969928,145.95525085651047,396.79371292101956,395.73235479889325
158,89427.72826590601,0.22439841345431255,-0.22439841345431255,0.0,2681.1633026361746,501.9112951452469,354.7858093062773,-36.0079535912887,74.35135757211252,393.12921328710115,392.06785516497484
159,88926.89261155172,0.24640192560233662,-0.22439841345431255,0.022003512148024068,2841.228757500865,454.6733318932283,241.95831769360575,-36.0079535912887,186.73808381056776,392.68844791288484,391.62708979075853
160,89201.3683315922,0.2345490419348938,-0.22439841345431255,0.010150628480581236,2746.9128524379494,477.3406923151101,313.6068623346396,-36.0079535912887,125.146167701756,402.74507644510686,401.68371832298055
161,88792.63981538733,0.25254886968435053,-0.22439841345431255,0.02815045623003798,2879.0090222280305,439.6830011023662,219.1683837573023,-36.0079535912887,216.86419827166293,400.02462843767654,398.96327031555023
162,89121.18795200172,0.23832447484784164,-0.22439841345431255,0.013926061393529088,2765.802602297871,466.57374318086687,305.48406160896093,-36.0079535912887,143.13851767202218,412.61462568969444,411.5532675675681
163,89606.60324788335,0.21725194695948605,-0.22439841345431255,-0.007146466494826503,2606.354104428802,509.6218712953165,421.88443136358046,-36.0079535912887,34.21209540972944,420.0885731820212,419.0272150598949
164,89260.89024479866,0.23248881732427884,-0.22439841345431255,0.00809040386996629,2712.897776072331,475.57806427888005,349.38456673648807,-36.0079535912887,111.78954481245957,425.1661579576589,424.1047998355326
165,89665.14740273324,0.2149563972894556,-0.22439841345431255,-0.009442016164856959,2580.7747496478623,511.48021823240435,445.6054392074325,-36.0079535912887,21.074879944389867,430.67236556053365,429.61100743840734
166,89839.14526481705,0.20748753918466706,-0.22439841345431255,-0.016910874269645493,2523.36075147846,526.4940147020117,488.00564090722764,-36.0079535912887,-17.969964251658997,434.02772306427994,432.96636494215363
167,90186.33736586793,0.1924646346953252,-0.22439841345431255,-0.03193377875898734,2415.115310119715,559.5241940080106,563.2209029599735,-36.0079535912887,-95.87932089134613,431.33362847733866,430.27227035521236
168,90990.53225264074,0.15758230930113598,-0.15758230930113598,0.0,2182.5016464266587,645.3115414372347,710.0472192238058,-118.28982158907269,-194.05750959345033,397.69988804128275,396.63852991915644
169,90885.56583993972,0.16226036185190543,-0.15758230930113598,0.004678052550769446,2207.8581386744518,631.1141102277513,698.8881581854957,-118.28982158907269,-177.51665988096778,403.0816767154553,402.02031859332897
170,90563.52207733237,0.1763928343542076,-0.15758230930113598,0.018810525053071625,2294.740073097815,593.2772265424649,649.8431074474192,-118.28982158907269,-126.76826007327405,404.7850257850725,403.7236676629462
171,90184.8119446607,0.193027883596541,-0.15758230930113598,0.035445574295405013,2401.1924213198645,551.3795758776611,585.2884098901736,-118.28982158907269,-67.0902428111334,399.90834548996753,398.8469873678412
172,89838.93373396473,0.20826331714878013,-0.20826331714878013,0.0,2501.6396284160046,514.9759019679291,521.2448767037654,-118.28982158907269,-12.585955632717805,390.3690994819749,389.3077413598486
173,89806.37037332571,0.20981481937778623,-0.20826331714878013,0.001551502229006102,2507.9710986374107,509.92304821419594,519.9662602360922,-118.28982158907269,-5.804202128523823,395.8722365184957,394.8108783963694
174,89950.40126762011,0.20364311151280007,-0.20826331714878013,-0.0046202056359800625,2460.4640983483637,522.0036431286743,555.392665610661,-118.28982158907269,-35.80055394617998,401.30229007540834,400.24093195328203
175,90067.40465802197,0.1986534188580233,-0.20826331714878013,-0.009609898290756841,2421.6604094789695,531.623239620287,584.5767579884423,-118.28982158907269,-60.16806814892586,406.1188682504437,405.0575101283174
176,90417.64809256236,0.18347748968202274,-0.20826331714878013,-0.024785827466757393,2315.175721547762,565.3750391903628,657.3096463495745,-118.28982158907269,-133.1109276358889,405.90889712461285,404.84753900248654
177,90423.17472242971,0.18335721325866297,-0.20826331714878013,-0.02490610389011716,2309.993549500529,563.9118312628365,663.9550263243336,-118.28982158907269,-134.2619219047172,411.40328283054373,410.3419247084174
178,91041.05679161001,0.15654300242358904,-0.15654300242358904,0.0,2133.7047396745957,629.203472486461,774.9521949266423,-183.58961293107345,-197.64429989695728,393.71828209861155,392.65692397648525
179,90927.78519415973,0.16158956776988548,-0.15654300242358904,0.005046565346296439,2161.033846705799,614.2505621465073,762.575998235393,-183.58961293107345,-179.91242394277447,399.073961361545,398.0126032394187
180,92090.55340412435,0.1112463705194332,-0.15654300242358904,-0.04529663190415584,1857.5574434830817,752.8946534777823,927.4083101268352,-183.58961293107345,-361.9356506533381,381.8830465424237,380.8216884202974
181,92361.4223370585,0.09965667765654274,-0.09965667765654274,0.0,1789.4660686081968,786.4994923332224,961.8948461462796,-330.52252424373364,-257.4053753654625,373.96694653708346,372.90558841495715
182,91989.24331209267,0.11583941383602017,-0.09965667765654274,0.016182736179477436,1875.4887866445147,734.869077287183,927.5025431560016,-330.52252424373364,-220.31525024391712,376.6647686683508,375.6034105462245
183,91526.13396558099,0.13602030311670493,-0.09965667765654274,0.0363636254601622,1988.2572815048673,674.808493284407,874.7946322984249,-330.52252424373364,-174.16331137886985,370.1087966758214,369.0474385536951
184,91733.72960643124,0.12712171135535877,-0.09965667765654274,0.027465033698816033,1932.0545350211994,697.8391524677618,907.9667195987377,-330.52252424373364,-194.85160324198696,382.5925921130171,381.53123399089077
185,91637.36115461236,0.13141115371237666,-0.09965667765654274,0.031754476055833925,1952.9475071387703,683.6594536096461,901.2534463392826,-330.52252424373364,-185.24784350281257,385.48307859273643,384.4217204706101
186,91944.950799146,0.11818277672014277,-0.09965667765654274,0.018526099063600032,1872.7572575610682,719.5523735839132,945.5507759427178,-330.52252424373364,-215.90120555859212,399.12704614039205,398.06568801826575
187,92149.50470374554,0.10943510088772782,-0.09965667765654274,0.00977842323118508,1819.7209598558595,743.4150846830304,974.724362548809,-330.52252424373364,-236.28636809265558,407.9154702124198,406.8541120902935
188,92117.95484242558,0.1109048305124625,-0.09965667765654274,0.011248152855919763,1823.9225638782277,736.8671040362343,977.0707391732371,-330.52252424373364,-233.14221373298375,413.4060011965198,412.3446430743935
189,91751.24502376407,0.12690221691636677,-0.09965667765654274,0.027245539259824036,1910.4797489082835,688.231147778819,939.1495104005967,-330.52252424373364,-196.597131541145,412.029854615718,410.9684964935917
190,91097.841570896,0.15543784702006683,-0.15543784702006683,0.0,2076.10575468519,609.3594846797328,852.3951677227765,-330.52252424373364,-131.48111425899833,390.3915292200445,389.3301710979182
191,90906.61655008969,0.1638959716740567,-0.15543784702006683,0.008458124653989874,2124.237335055325,586.1396179572743,827.4834540750999,-330.52252424373364,-101.75750872849879,395.2034211028674,394.1420629807411
192,91272.6090322706,0.14804443839052053,-0.15543784702006683,-0.007393408629546294,2022.7142051150556,624.683625279458,890.4625766931854,-330.52252424373364,-158.64659218422975,401.293460265222,400.2321021430957
193,91364.47297175674,0.14415359190637822,-0.15543784702006683,-0.011284255113688607,1995.2017035315528,632.9840972460568,909.6746063100895,-330.52252424373364,-172.9257251567368,406.2263569096191,405.1649987874928
194,90829.40992198807,0.16761343207928103,-0.15543784702006683,0.012175585059214206,2134.647822838971,571.465732721759,831.7468515269693,-330.52252424373364,-89.75667668070462,411.467650602531,410.4062924804047
195,90903.35804811696,0.1644957240800906,-0.15543784702006683,0.009057877060023783,2110.838907187284,577.2565189882099,849.7649809122054,-330.52252424373364,-101.25101419734752,417.99144247112423,416.9300843489979
196,91068.0222329116,0.15741580427775365,-0.15543784702006683,0.0019779572576868187,2062.803542663266,592.9924046386714,882.0644597857618,-330.52252424373364,-126.84606056313928,424.6958749788888,423.6345168567625
197,90689.62430597085,0.1740745134903715,-0.15543784702006683,0.01863666647030468,2162.4953003954924,550.4990735884608,824.8660331037458,-330.52252424373364,-68.02870148261367,426.31480737739855,425.25344925527224
198,90755.16379138918,0.17132086043314942,-0.15543784702006683,0.015883013413082597,2140.7175201856853,555.2358094415275,841.9070774604861,-330.52252424373364,-78.21601799084118,433.1685352259113,432.107177103785
199,90779.99855360041,0.17034858540366546,-0.15543784702006683,0.014910738383598632,2130.262648546789,555.7403808348946,851.8573777060155,-330.52252424373364,-82.07627996021074,439.25857350207116,438.19721537994485
200,90292.21658792294,0.1918506049757655,-0.15543784702006683,0.03641275795569868,2264.338310031968,504.5923510715281,768.9297459842028,-330.52252424373364,-6.256501400089235,432.1507203403799,431.0893622182536
201,90444.0879654382,0.18530237876665281,-0.15543784702006683,0.029864531746585987,2217.078520429603,517.4767020619794,803.3051845961168,-330.52252424373364,-29.863061345032623,442.9195990073505,441.8582408852242
202,90682.52671127794,0.1749621734478733,-0.15543784702006683,0.019524326427806465,2146.3728453226868,539.4298579724776,852.0577037925345,-330.52252424373364,-66.92546664452665,454.60971290427426,453.54835478214795
203,91144.24092150416,0.1548683093051124,-0.15543784702006683,-0.0005695377149544378,2017.5907791412205,586.1292053970607,934.140422549418,-330.52252424373364,-138.69332942066006,464.92456888502426,463.86321076289795
204,91595.77329740532,0.13527494030651155,-0.15543784702006683,-0.02016290671355528,1897.4480359528106,634.8089008209215,1005.6034703139667,-330.52252424373364,-208.87854979059284,466.2023962796402,465.1410381575139
205,91002.54609269534,0.16128737418802092,-0.15543784702006683,0.005849527167954088,2048.1824261833995,566.5316270085976,923.1463538957018,-330.52252424373364,-116.6685902967406,475.9552393552276,474.8938812331013
206,90601.33217400713,0.17898309277518484,-0.15543784702006683,0.023545245755118016,2154.4472710929635,523.0198150543241,860.3933209404113,-330.52252424373364,-54.30476258136073,475.56603411531694,474.50467599319063
207,90820.69961818853,0.1694761837549558,-0.15543784702006683,0.014038336734888968,2090.191904766831,543.2454510376186,904.4230512832492,-330.52252424373364,-88.40276581121337,485.4977612283021,484.4364031061758
208,91040.06479732771,0.15997940193591192,-0.15543784702006683,0.004541554915845097,2027.3691844571454,564.1038283106366,946.3873943199169,-330.52252424373364,-122.500416967778,493.36445310840526,492.30309498627895
209,91260.49983312319,0.15044673713396156,-0.15543784702006683,-0.004991109886105266,1965.6839829755345,585.7263597200679,986.4500643920965,-330.52252424373364,-156.7643643396192,499.16317580874363,498.1018176866173
210,92913.4212587507,0.07876145959243588,-0.07876145959243588,0.0,1568.4587224464358,787.2515208063692,1182.150163834894,-534.5933168750732,-209.62011940116014,437.9367275586608,436.87536943653447
211,93162.78419299089,0.06811510057153422,-0.07876145959243588,-0.010646359020901663,1511.8879833942285,819.5125396851939,1206.4598840082767,-534.5933168750732,-229.2603080701696,442.6062590630339,441.5449009409076
212,93660.12640964636,0.04685515204569099,-0.07876145959243588,-0.031906307546744894,1406.9473858516865,889.8037934015383,1241.109227834474,-534.5933168750732,-268.43170697089164,438.0842039885092,437.0228458663829
213,94080.17984463851,0.02898913668318187,-0.07876145959243588,-0.04977232290925401,1322.479279058302,952.2748823778073,1263.1062456515897,-534.5933168750732,-301.51572861768983,426.9972001588267,425.93584203670036
214,94368.27813672533,0.016804694869070852,-0.016804694869070852,0.0,1265.9902643884977,996.0921077271756,1275.7780349720256,-789.6267140753982,-69.17337340821112,416.97794748841625,415.91658936628994
215,94228.41339087198,0.022849577514505365,-0.016804694869070852,0.006044882645434513,1288.621632856568,970.1774581215409,1279.0613161095898,-789.6267140753982,-66.82298903120538,422.61161300298625,421.55025488085994
216,94564.6203244999,0.008636368885803741,-0.016804694869070852,-0.00816832598326711,1224.650201824783,1022.7682744495224,1290.4419308133938,-789.6267140753982,-72.4728439636886,428.342372774307,427.2810146521807
217,94221.05399926021,0.023343286703452204,-0.016804694869070852,0.006538591834381352,1283.853302356561,962.9988753725165,1291.0082293586215,-789.6267140753982,-66.69931670074763,434.6821985824756,433.6208404603493
218,94116.1566766903,0.02790742674380442,-0.016804694869070852,0.011102731874733568,1300.278410340674,943.2148498455456,1294.3671469014794,-789.6267140753982,-64.93654920237769,439.8038836237034,438.7425255015771
219,93901.40727431084,0.03717336112342151,-0.016804694869070852,0.02036866625435066,1337.8288996034282,906.6312668865145,1293.4002405977562,-789.6267140753982,-61.3277510220756,442.44577550028237,441.38441737815606
220,93937.5498810543,0.03571911971884023,-0.016804694869070852,0.01891442484976938,1327.791552214764,909.3143195343988,1300.7545353385362,-789.6267140753982,-61.93511650017237,449.1927047629656,448.1313466408393
221,94959.7284931653,-0.0076765239499815285,-0.016804694869070852,-0.02448121881905238,1141.5714525662372,1075.1181785631588,1321.1707759583032,-789.6267140753982,-79.1125161783879,452.43154570451713,451.3701875823908
222,94126.15079029788,0.02784272775025798,-0.016804694869070852,0.011038032881187126,1286.055913374218,932.950199575936,1318.854294137545,-789.6267140753982,-65.1044972320399,464.1230828301068,463.0617247079805
223,94429.81927948182,0.014988211249466726,-0.016804694869070852,-0.0018164836196041256,1227.569178985884,978.8485538248859,1331.4426742769292,-789.6267140753982,-70.20755353412774,471.6084066674032,470.5470485452769
224,93713.89409199615,0.045663092704497005,-0.016804694869070852,0.028858397835426153,1358.3292495940368,863.7977664555324,1315.7333910381299,-789.6267140753982,-58.1766492093487,467.9300277533829,466.8686696312566
225,93505.98000731082,0.05467999724848657,-0.016804694869070852,0.03787530237941572,1396.180271957386,830.3994025157662,1311.280732614547,-789.6267140753982,-54.68271645722964,466.97130208191925,465.90994395979294
226,93984.66320883273,0.034251113959530205,-0.016804694869070852,0.017446419090459353,1300.1144068138053,899.1029325435871,1338.6430677303065,-789.6267140753982,-62.72684159775532,486.28951205715293,485.2281539350266
227,94013.06420740394,0.03312736902296526,-0.016804694869070852,0.016322674153894406,1291.652869997367,900.5601584234022,1345.6473786669299,-789.6267140753982,-63.204111712721314,492.8165528788103,491.755194756684
228,93536.73769105847,0.05363736717809589,-0.016804694869070852,0.03683267230902504,1380.4137831704468,826.4926658557632,1330.9539580614892,-789.6267140753982,-55.199589947488306,486.1276540386026,485.0662959164763
229,93222.19954740242,0.06726802053213721,-0.06726802053213721,0.0,1440.7497970841728,779.2347032195233,1317.8759067840028,-789.6267140753982,-49.913872418664326,478.3353202899402,477.2739621678139
230,93520.03191974355,0.05454092984871106,-0.06726802053213721,-0.012727090683426145,1377.2963466363608,818.5101406525764,1342.0539197987619,-789.6267140753982,-69.94846655644263,482.47873916692095,481.41738104479464
231,93198.9275666765,0.06845973398062968,-0.06726802053213721,0.0011917134484924763,1438.9846604279787,770.6356719772036,1328.240074682517,-789.6267140753982,-48.34841234137013,490.26494826574856,489.20359014362225
232,93293.76643492024,0.06446530429823594,-0.06726802053213721,-0.00280271623390127,1416.2890666420387,781.0322548701573,1340.5390855755031,-789.6267140753982,-54.72803527763443,496.1843362224704,495.1229781003441
233,93313.75353619675,0.06369760602326036,-0.06726802053213721,-0.0035704145088768513,1408.9624691733393,781.090327865734,1347.807610048626,-789.6267140753982,-56.072528016680415,502.10836795654734,501.04700983442103
234,93027.91051731157,0.0761252408783882,-0.06726802053213721,0.008857220346250999,1464.624603437535,739.4943128052713,1333.7414908448927,-789.6267140753982,-36.84443395334417,507.27034281615033,506.208984694024
235,93965.53155960805,0.03588678069743523,-0.06726802053213721,-0.03138123983470198,1275.5206219659506,869.9658352374504,1392.3739498842979,-789.6267140753982,-99.91634547790765,502.830890330992,501.7695322088657
236,94245.56054209163,0.024003972535663942,-0.06726802053213721,-0.043264047996473265,1220.935984489732,910.0831850278531,1406.8412375701141,-789.6267140753982,-118.75334082120648,498.46118267350937,497.39982455138306
237,93348.30297072296,0.06258160200702334,-0.06726802053213721,-0.004686418525113867,1388.924494569016,774.9885104942708,1373.9474020244124,-789.6267140753982,-58.39660008776339,525.9240878612508,524.8627297391245
238,93430.12674124973,0.059149898753491165,-0.06726802053213721,-0.008118121778646042,1369.289377809832,783.6348425883222,1384.9361866895447,-789.6267140753982,-63.90072316357487,531.4087494505716,530.3473913284453
239,93139.45324000061,0.07177715802755508,-0.06726802053213721,0.00450913749541787,1424.8724915655985,741.1460638638545,1371.841851658246,-789.6267140753982,-44.34769211340141,537.8674454694464,536.80608734732
240,93512.69887047328,0.05578015318311488,-0.06726802053213721,-0.011487867349022324,1346.4621412766203,789.6977505721453,1401.7005152389333,-789.6267140753982,-69.45518684756718,542.618614315968,541.5572561938417
241,93164.29589908457,0.07089112538429068,-0.06726802053213721,0.0036231048521534748,1413.1532260679955,739.1402868182472,1385.5668942014563,-789.6267140753982,-46.01880861473356,549.9213715113245,548.8600133891982
242,93114.04411261929,0.07315502800165052,-0.06726802053213721,0.005887007469513317,1420.1662289705605,729.7828634538171,1387.9113146633217,-789.6267140753982,-42.63847041101077,555.6461301769127,554.5847720547864
243,93335.09702987496,0.06370661808657851,-0.06726802053213721,-0.0035614024455586923,1371.9530245051894,756.8462888660844,1409.0610937164251,-789.6267140753982,-57.50826258765406,561.9261170533729,560.8647589312466
244,93714.97202937458,0.047449603594104384,-0.06726802053213721,-0.019818416938032823,1294.3613549315448,807.2594824872085,1436.2395696689455,-789.6267140753982,-83.06170185363996,563.5511537399072,562.4897956177809
245,93186.1639165005,0.07031853946587263,-0.06726802053213721,0.0030505189337354244,1395.4523479315797,731.3822433451983,1411.025815810921,-789.6267140753982,-47.48982685926602,573.9092748762566,572.8479167541303
246,93039.62607703726,0.07674503407123554,-0.06726802053213721,0.009477013539098328,1422.2187137258506,709.447083150769,1406.1946102110796,-789.6267140753982,-37.63251646551759,578.9353796701638,577.8740215480375
247,92831.88987647834,0.08583365732594639,-0.06726802053213721,0.01856563679380918,1462.393442977882,680.2473668344884,1395.2195972753289,-789.6267140753982,-23.658513461051726,581.9343697388789,580.8730116167526
248,92546.76841659809,0.09830491871125595,-0.06726802053213721,0.03103689817911874,1520.4666515031706,642.5606005960188,1374.8331549885097,-789.6267140753982,-4.478957243674328,580.7274836694371,579.6661255473108
249,93314.86944615711,0.06513147653545395,-0.06726802053213721,-0.0021365439966832545,1356.2958873556463,737.8527628124566,1443.7117569195962,-789.6267140753982,-56.14759307080649,597.9374497733914,596.8760916512651
250,93492.52831271787,0.05756413690877654,-0.06726802053213721,-0.009703883623360665,1317.946641543085,759.2723775913132,1460.641387953301,-789.6267140753982,-68.09835335433164,602.9163205235712,601.8549624014449
251,92938.3460188053,0.08159366638194948,-0.06726802053213721,0.014325645849812274,1426.4949303318094,683.395947246561,1427.9695295093288,-789.6267140753982,-30.819607428873958,607.5232080050566,606.4618498829303
252,93339.37238573132,0.06434893338702533,-0.06726802053213721,-0.0029190871451118816,1341.5446403000685,733.0286819240027,1463.2870848636276,-789.6267140753982,-57.795857313181635,615.8645134750477,614.8031553529214
253,94270.57212535644,0.024452100893875173,-0.06726802053213721,-0.042815919638262034,1163.906138005736,863.2015401613481,1510.752728920615,-789.6267140753982,-120.43582051780533,600.6901943274115,599.6288362052852
254,94728.13651109861,0.005032143416486445,-0.005032143416486445,0.0,1082.4758454889468,931.7707066794093,1523.6138549193429,-929.529968999618,-11.312016088464441,582.7718698312605,581.7105117091342
255,94051.51912255211,0.0340028587583161,-0.005032143416486445,0.028970715341829656,1196.8120694344148,824.5720703113253,1516.476267341959,-929.529968999618,-7.90718035120994,579.0391179911312,577.9777598690049
256,93837.41660050213,0.043274481464319836,-0.005032143416486445,0.03824233804783339,1232.9043085282456,790.721720605153,1514.2343779543005,-929.529968999618,-6.829785754422954,577.8746232002596,576.8132650781333
257,94396.30207754046,0.019436476452828644,-0.005032143416486445,0.014404333036342198,1129.5967153719628,870.3972154893479,1537.8664762263884,-929.529968999618,-9.64217762827129,598.6943295984992,597.6329714763729
258,94082.26128699924,0.03295339572518863,-0.005032143416486445,0.027921252308702182,1181.8282106870213,820.3334686984451,1535.6987277022326,-929.529968999618,-8.061879331641121,598.1068793709736,597.0455212488473
259,94278.55874702684,0.0246430864908177,-0.005032143416486445,0.019610943074331255,1143.8922852853923,846.527655759856,1547.4404660424507,-929.529968999618,-9.049676302791978,608.8608207400407,607.7994626179144
260,94621.88747393276,0.010082030498887395,-0.005032143416486445,0.00504988708240095,1082.0868751521098,896.2596097869258,1559.5139221486634,-929.529968999618,-10.777355695582287,619.2065974534631,618.1452393313368
261,94209.56273797128,0.027770648157305455,-0.005032143416486445,0.02273850474081901,1149.7806644245084,830.2921295986647,1557.7876130645259,-929.529968999618,-8.702478490059233,619.5551655748487,618.4938074527224
262,94183.19956898988,0.028987192063336886,-0.005032143416486445,0.02395504864685044,1151.3044887545298,823.4423507979186,1563.1135675352507,-929.529968999618,-8.569815242831728,625.013783292801,623.9524251706747
263,92748.0772564734,0.09095218542775263,-0.09095218542775263,0.0,1425.6208914351173,629.2924253336603,1482.9470903189213,-929.529968999618,-1.3480739460500726,552.0690473732533,551.007689251127
264,92301.42465398944,0.11049027853632601,-0.09095218542775263,0.01953809310857338,1518.975679902994,575.1127616145862,1443.771965570119,-929.529968999618,39.27595637686021,553.5179529473612,552.4565948252349
265,92191.83044327205,0.115368179946528,-0.09095218542775263,0.024415994518775366,1539.9862261217918,560.6096566089741,1437.2645243569332,-929.529968999618,49.243789351836504,556.9783447091518,555.9169865870255
266,91651.03603922346,0.1391542082861662,-0.09095218542775263,0.048202022858413573,1662.1922224737787,501.5271774685625,1374.141007145358,-929.529968999618,98.43022226715476,543.0412604128946,541.9799022907683
267,92354.37972916383,0.10845604141983108,-0.09095218542775263,0.017503855992078446,1496.6808001945792,573.8684480351246,1467.311158857995,-929.529968999618,34.459576560258014,572.2407664186351,571.1794082965088
268,91733.45766663148,0.1357227378679234,-0.09095218542775263,0.04477055244017078,1635.2265107018134,505.43398470217755,1397.1999116837083,-929.529968999618,90.93379512788297,558.6037378119732,557.5423796898469
269,91543.6887968797,0.1441564595000463,-0.1441564595000463,0.0,1677.0957713560572,484.342514885805,1376.422120845837,-929.529968999618,108.19368855796301,555.0858404041821,554.0244822820558
270,91599.9539402984,0.14177582267950467,-0.1441564595000463,-0.002380636820541626,1659.8255428232208,487.7070674425317,1390.3277968219468,-929.529968999618,100.08270468946101,560.8805325117899,559.8191743896635
271,92220.59744785931,0.11466261779452819,-0.1441564595000463,-0.02949384170551811,1512.2318848498157,549.653827121265,1475.9746951166185,-929.529968999618,10.612934027788741,557.0576601447892,555.9963020226629
272,91598.09465725403,0.14204436307372534,-0.1441564595000463,-0.0021120964263209585,1652.9236670390424,483.1848533879871,1401.7518866606697,-929.529968999618,100.35073235034538,572.5726500113972,571.5112918892709
273,92098.96800532263,0.1201632405655757,-0.1441564595000463,-0.023993218934470595,1532.4396405790972,531.9711160213566,1473.4496504872454,-929.529968999618,28.146603834840796,572.0662853224683,571.004927200342
274,92103.3985890803,0.12006020145132325,-0.1441564595000463,-0.02409625804872305,1527.853785235058,530.1320407705995,1479.8745810820415,-929.529968999618,27.507906566816896,577.8525186492404,576.7911605271141
275,91678.41671133848,0.13879019602058235,-0.1441564595000463,-0.005366263479463951,1622.7060191959504,484.5474444539224,1430.6069434378264,-929.529968999618,88.77178941376005,589.8487638519686,588.7874057298422
276,91877.57893269214,0.13013579943236203,-0.1441564595000463,-0.014020660067684265,1572.3163768940026,502.22644888597046,1463.317581307726,-929.529968999618,60.061268717251735,593.8488810253598,592.7875229032335
277,91963.5581528182,0.12645611773981735,-0.1441564595000463,-0.017700341760228944,1548.871293033977,508.7365579697114,1480.2525560840104,-929.529968999618,47.666808753304224,598.3893958376966,597.3280377155703
278,91704.06578285246,0.13793688331068626,-0.1441564595000463,-0.006219576189360032,1605.6134268561505,480.5156168765434,1451.7313633550052,-929.529968999618,85.0743100748411,607.2757044302284,606.2143463081021
279,91734.15823714451,0.1367049610938801,-0.1441564595000463,-0.007451498406166185,1594.84748407663,481.27988590315465,1461.7330371079142,-929.529968999618,80.7362884064315,612.9393565147278,611.8779983926015
280,91567.99075542367,0.14410454950926319,-0.1441564595000463,-5.190999078311109e-05,1630.6194945918207,463.0438874194317,1444.1970250764466,-929.529968999618,104.69040425534652,619.3574603321752,618.2961022100488
281,91616.85672656288,0.14204411874669226,-0.1441564595000463,-0.002112340753354036,1615.2412144079065,465.56473659457873,1457.054456085214,-929.529968999618,97.64605886588654,625.1705459514826,624.1091878293563
282,91902.03715611655,0.12960235752047583,-0.1441564595000463,-0.014554101979570466,1544.83140046639,491.280459321273,1501.748547300036,-929.529968999618,56.53545782272692,628.754036123145,627.6926780010187
283,92587.26270820212,0.0997360800806303,-0.1441564595000463,-0.044420379419416,1390.2076241137,561.2392579177588,1586.4135250562404,-929.529968999618,-42.24423172489324,614.6393243317292,613.5779662096029
284,92048.4872756459,0.12335836571869917,-0.1441564595000463,-0.02079809378134713,1504.2216947535896,501.5541692175713,1532.084543116538,-929.529968999618,35.42372709801847,637.9783012149386,636.9169430928123
285,92971.51539106519,0.08320963839357302,-0.08320963839357302,0.0,1304.1595696673837,600.1459677918214,1633.554869628494,-970.8090683016579,-56.35763873778683,606.3881625890494,605.3268044669231
286,92118.31728967765,0.12047525041825267,-0.08320963839357302,0.03726561202467965,1481.3281751823995,504.1262434080434,1552.4059884972562,-970.8090683016579,14.636666756752915,596.2335869523512,595.1722288302249
287,92052.58545618335,0.12344142503810887,-0.08320963839357302,0.04023178664453585,1492.4275258945165,495.1693198472636,1550.263561345919,-970.8090683016579,20.10618885275996,599.560681897021,598.4993237748947
288,92307.17945632376,0.11238824282226176,-0.08320963839357302,0.029178604428688734,1432.5288794540252,519.0716690844622,1586.2598585492117,-970.8090683016579,-1.0784858360967338,614.372304411457,613.3109462893307
